Fecha,PIB_growth,PIBpc_growth,Inflacion,Desempleo,Rating,VIX,Oro,Plata,Gas,OIS,y_regression,y_classification
2004-06-01,2.3260185332599104,1.7454946887385026,1.390397566804219,4.594,8.5,14.34,392.373,5.8618,4.01,4.347040000000001,4.5,Estable
2004-07-01,2.3260185332599104,1.7454946887385026,1.390397566804219,4.594,8.5,15.32,398.091,6.3141,4.28,4.446093548387097,4.717741935483871,Sube
2004-08-01,2.3260185332599104,1.7454946887385026,1.390397566804219,4.594,8.5,15.29,400.51,6.66,4.34,4.645487096774193,4.75,Estable
2004-09-01,2.3260185332599104,1.7454946887385026,1.390397566804219,4.594,8.5,13.34,405.275,6.4034,4.41,4.723436666666667,4.75,Estable
2004-10-01,2.3260185332599104,1.7454946887385026,1.390397566804219,4.594,8.5,16.27,420.464,7.095,4.83,4.718764516129032,4.75,Estable
2004-11-01,2.3260185332599104,1.7454946887385026,1.390397566804219,4.594,8.5,13.24,439.375,7.4926,4.96,4.76578,4.75,Estable
2004-12-01,2.3260185332599104,1.7454946887385026,1.390397566804219,4.594,8.5,13.29,442.079,7.085,5.01,4.773606451612903,4.75,Estable
2005-01-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,12.82,424.03,6.619,5.46,4.748896774193549,4.75,Estable
2005-02-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,12.08,423.35,7.03,5.49,4.803367857142858,4.75,Estable
2005-03-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,14.02,433.85,7.2282,5.52,4.720370967741935,4.75,Estable
2005-04-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,15.31,429.233,7.1188,5.86,4.804163333333333,4.75,Estable
2005-05-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,13.29,421.873,7.0224,5.89,4.694883870967742,4.75,Estable
2005-06-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,12.04,430.657,7.3105,5.91,4.776583333333334,4.75,Estable
2005-07-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,11.57,424.479,7.0145,6.42,4.754564516129032,4.524193548387097,Baja
2005-08-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,12.6,437.93,7.0334,6.56,4.56788064516129,4.5,Estable
2005-09-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,11.92,456.048,7.1536,6.58,4.561913333333334,4.5,Estable
2005-10-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,15.32,469.898,7.6705,7.28,4.438025806451613,4.5,Estable
2005-11-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,12.06,476.666,7.8725,7.46,4.531286666666667,4.5,Estable
2005-12-01,2.790654717468821,2.087299880722937,2.089136490250696,4.884,8.5,12.07,510.097,8.627,7.49,4.636929032258064,4.5,Estable
2006-01-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,12.95,549.864,9.1391,7.96,4.484187096774194,4.5,Estable
2006-02-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,12.34,554.995,9.5349,7.95,4.409471428571428,4.5,Estable
2006-03-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,11.39,557.093,10.3838,7.99,4.559925806451613,4.5,Estable
2006-04-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,11.59,610.653,12.6144,8.24,4.477306666666666,4.5,Estable
2006-05-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,16.44,675.393,13.3772,8.28,4.517835483870967,4.5,Estable
2006-06-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,13.08,596.145,10.7964,8.29,4.570196666666666,4.5,Estable
2006-07-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,14.95,633.71,11.2324,8.58,4.554377419354839,4.733870967741935,Sube
2006-08-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,12.31,632.593,12.1874,8.71,4.809503225806452,4.75,Estable
2006-09-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,11.98,598.186,11.6769,8.77,4.793783333333334,4.75,Estable
2006-10-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,11.1,585.78,11.5586,8.97,4.825861290322581,4.933333333333334,Sube
2006-11-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,10.91,627.827,12.9311,8.99,5.00012,5.0,Estable
2006-12-01,2.1898213241570375,1.4414302818717806,2.455661664392905,5.472,8.5,11.56,629.791,13.2786,8.92,5.091487096774193,5.169354838709677,Sube
2007-01-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,10.42,631.166,12.8413,8.59,5.228148387096774,5.25,Estable
2007-02-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,15.42,664.745,13.91,8.56,5.318603571428571,5.25,Estable
2007-03-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,14.64,654.895,13.1843,8.37,5.304148387096774,5.25,Estable
2007-04-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,14.22,679.368,13.7233,8.0,5.2987866666666665,5.42741935483871,Sube
2007-05-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,13.05,667.31,13.1478,7.98,5.476232258064516,5.5,Estable
2007-06-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,16.23,655.66,13.1443,8.03,5.62285,5.717741935483871,Sube
2007-07-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,23.52,665.38,12.9093,8.13,5.850345161290323,5.75,Estable
2007-08-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,23.38,665.411,12.3343,8.34,5.938167741935484,5.75,Estable
2007-09-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,18.0,712.653,12.8335,8.54,5.8432933333333335,5.75,Estable
2007-10-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,18.53,754.604,13.6704,9.16,5.775677419354839,5.75,Estable
2007-11-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,22.87,806.248,14.7016,9.47,5.787263333333333,5.540322580645161,Baja
2007-12-01,2.930911335823505,2.1325355846651517,2.386561507733271,5.399,8.5,22.5,803.203,14.3036,9.49,5.58368064516129,5.5,Estable
2008-01-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,26.2,889.595,15.9089,10.7,5.516977419354839,5.301724137931035,Baja
2008-02-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,26.54,922.298,17.569,10.84,5.335206896551724,5.25,Estable
2008-03-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,25.61,968.434,19.3174,11.04,5.2966612903225805,5.075,Baja
2008-04-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,20.79,909.705,17.5,12.19,5.073163333333333,5.0,Estable
2008-05-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,17.83,888.663,17.06,12.38,5.032603225806452,5.0,Estable
2008-06-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,23.95,889.488,16.969,12.63,5.030353333333333,5.0,Estable
2008-07-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,22.94,939.772,18.0339,14.37,5.010735483870968,5.0,Estable
2008-08-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,20.65,839.025,14.635,14.64,4.998687096774194,5.0,Estable
2008-09-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,39.39,829.932,12.373,14.85,4.87212,4.612903225806452,Baja
2008-10-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,59.89,806.62,10.4413,15.93,4.428848387096774,3.25,Baja
2008-11-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,55.28,760.863,9.8652,15.81,2.8235433333333333,2.096774193548387,Baja
2008-12-01,-0.0494116727402516,-0.8329679427609094,3.521408563425387,5.748,8.5,40.0,816.092,10.2857,15.5,1.6018645161290324,1.6129032258064515,Baja
2009-01-01,-4.587408192263243,-5.306377777637805,1.961731735601091,7.683,8.5,44.84,858.69,11.2682,13.89,1.3363387096774193,1.0714285714285714,Baja
2009-02-01,-4.587408192263243,-5.306377777637805,1.961731735601091,7.683,8.5,46.35,943.0,13.4125,11.04,0.8955928571428571,0.5645161290322581,Baja
2009-03-01,-4.587408192263243,-5.306377777637805,1.961731735601091,7.683,8.5,44.14,924.273,13.1168,10.9,0.5192967741935485,0.5,Estable
2009-04-01,-4.587408192263243,-5.306377777637805,1.961731735601091,7.683,8.5,36.5,890.2,12.4793,8.51,0.4088233333333333,0.5,Estable
2009-05-01,-4.587408192263243,-5.306377777637805,1.961731735601091,7.683,8.5,28.92,928.645,13.9838,8.09,0.4157709677419354,0.5,Estable
2009-06-01,-4.587408192263243,-5.306377777637805,1.961731735601091,7.683,8.5,26.35,945.67,14.6543,7.95,0.41605,0.5,Estable
2009-07-01,-4.587408192263243,-5.306377777637805,1.961731735601091,7.683,8.5,25.92,934.228,13.3617,6.67,0.4185193548387096,0.5,Estable
