Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2000-05-01,6.268064516129033,6.268064516129033,275.19,4.9796,3.58,23.65,13650948362520.041,48379.75517057813,3.376857271499291,3.992,9.5
2000-06-01,6.528333333333333,6.528333333333333,285.73,4.9976,4.28,19.54,13650948362520.041,48379.75517057813,3.376857271499291,3.992,9.5
2000-07-01,6.5445161290322575,6.5445161290322575,281.59,4.9692,3.96,20.74,13650948362520.041,48379.75517057813,3.376857271499291,3.992,9.5
2000-08-01,6.496774193548387,6.496774193548387,274.47,4.8864,4.41,16.84,13650948362520.041,48379.75517057813,3.376857271499291,3.992,9.5
2000-09-01,6.5169999999999995,6.5169999999999995,273.68,4.8904,5.06,20.57,13650948362520.041,48379.75517057813,3.376857271499291,3.992,9.5
2000-10-01,6.509354838709677,6.509354838709677,270.0,4.8302,5.02,23.63,13650948362520.041,48379.75517057813,3.376857271499291,3.992,9.5
2000-11-01,6.514333333333334,6.514333333333334,266.01,4.6814,5.55,29.65,13650948362520.041,48379.75517057813,3.376857271499291,3.992,9.5
2000-12-01,6.402258064516129,6.402258064516129,271.45,4.6398,8.95,26.85,13650948362520.041,48379.75517057813,3.376857271499291,3.992,9.5
2001-01-01,5.975806451612903,5.975806451612903,265.49,4.6571,8.17,22.02,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-02-01,5.494285714285715,5.494285714285715,261.87,4.5574,5.63,28.35,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-03-01,5.3109677419354835,5.3109677419354835,263.03,4.404,5.16,28.64,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-04-01,4.8020000000000005,4.8020000000000005,260.48,4.365,5.17,25.48,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-05-01,4.21225806451613,4.21225806451613,272.36,4.4333,4.21,22.64,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-06-01,3.969666666666667,3.969666666666667,270.23,4.3738,3.71,19.06,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-07-01,3.769032258064516,3.769032258064516,267.53,4.2543,3.1,21.62,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-08-01,3.6525806451612906,3.6525806451612906,272.39,4.2208,2.95,24.92,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-09-01,3.0690000000000004,3.0690000000000004,283.42,4.353,2.15,31.93,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-10-01,2.485161290322581,2.485161290322581,283.06,4.4012,2.45,33.56,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-11-01,2.087,2.087,276.16,4.1226,2.36,23.84,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2001-12-01,1.817741935483871,1.817741935483871,275.85,4.3695,2.41,23.8,13781388409036.23,48361.01676070725,2.826171118854072,4.731,9.5
2002-01-01,1.7296774193548385,1.7296774193548385,281.51,4.5149,2.25,21.09,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-02-01,1.7396428571428573,1.7396428571428573,295.5,4.4232,2.31,21.59,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-03-01,1.73,1.73,294.06,4.5393,3.03,17.4,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-04-01,1.753,1.753,302.68,4.5757,3.42,21.91,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-05-01,1.751290322580645,1.751290322580645,314.49,4.6992,3.49,19.98,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-06-01,1.7503333333333333,1.7503333333333333,321.18,4.9044,3.22,25.4,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-07-01,1.729032258064516,1.729032258064516,313.29,4.9186,2.98,32.03,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-08-01,1.7432258064516128,1.7432258064516128,310.26,4.5403,3.09,32.64,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-09-01,1.7506666666666668,1.7506666666666668,319.14,4.5536,3.57,39.69,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-10-01,1.7548387096774194,1.7548387096774194,316.56,4.4013,4.12,31.14,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-11-01,1.3359999999999999,1.3359999999999999,319.07,4.5108,4.04,27.5,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2002-12-01,1.2383870967741937,1.2383870967741937,331.92,4.6313,4.74,28.62,14015733659783.621,48729.158644262505,1.586031626506012,5.783,9.5
2003-01-01,1.2351612903225806,1.2351612903225806,356.859,4.8062,5.405869,31.17,14407558345762.875,49662.75205498388,2.270094973361147,5.989,9.5
2003-02-01,1.2621428571428572,1.2621428571428572,358.97,4.6551,7.773684,29.63,14407558345762.875,49662.75205498388,2.270094973361147,5.989,9.5
2003-03-01,1.2529032258064516,1.2529032258064516,340.55,4.5283,5.946857,29.15,14407558345762.875,49662.75205498388,2.270094973361147,5.989,9.5
2003-04-01,1.258,1.258,328.18,4.4932,5.289318,21.21,14407558345762.875,49662.75205498388,2.270094973361147,5.989,9.5
2003-05-01,1.2590322580645161,1.2590322580645161,355.683,4.7413,5.838044,19.47,14407558345762.875,49662.75205498388,2.270094973361147,5.989,9.5
2003-06-01,1.2226666666666666,1.2226666666666666,356.352,4.5262,5.771905,19.52,14407558345762.875,49662.75205498388,2.270094973361147,5.989,9.5
2003-07-01,1.011290322580645,1.011290322580645,351.02,4.797,5.005,19.49,14407558345762.875,49662.75205498388,2.270094973361147,5.989,9.5
2003-08-01,1.0290322580645161,1.0290322580645161,359.768,4.9893,4.970714,18.63,14407558345762.875,49662.75205498388,2.270094973361147,5.989,9.5
